material_id,formula,predicted_bandgap,period,electronegativity,covalent_radius,valence_electrons,ionization_energy,electron_affinity,atomic_volume,bond_length,bond_angle
5620315,Cs8 Li4 Sc4 Br24,3.13,4.2,2.2489999999999997,137.5,4.8,1.872000000000001,2.434000000000001,32.70595106845157,3.543998800655119,71.5423235509378
5620319,Cs8 Li4 V4 Br24,1.168,4.2,2.2879999999999994,135.0,5.0,1.8890000000000007,2.5080000000000013,31.233768620613994,3.4631192826796435,71.66726262628156
5620351,Cs8 Zr4 Hg4 Br24,1.634,4.7,2.3269999999999995,137.5,6.0,1.946000000000001,2.3840000000000012,42.51743867689193,3.7587977199452154,71.19072700552903
5620359,Cs8 Sc4 Ga4 Br24,2.688,4.4,2.3269999999999995,137.5,5.0,1.888000000000001,2.434000000000001,37.149038703896295,3.650799040079625,71.78181806386544
5620423,Li4 Sc4 In8 I24,2.246,4.6,2.248999999999999,132.5,5.2,1.932000000000001,2.286000000000001,38.47350706947624,3.7617787699610545,72.30912692074172
5620463,K8 Li4 Cr4 I24,0.58,4.4,2.0539999999999994,140.0,5.1,1.8890000000000007,2.5080000000000013,37.208075987346966,3.6824756555134543,70.71431846156447
5620471,Rb8 Sc4 In4 I24,2.048,4.9,2.092999999999999,150.0,5.0,1.888000000000001,2.360000000000001,47.27528948525661,3.9543619224110764,70.6489168783222
5620479,Rb8 Li4 Cr4 I24,0.582,4.6,2.0539999999999994,145.0,5.1,1.8890000000000007,2.5080000000000013,38.092935986090836,3.7077797000794432,70.43325259701159
5620507,Rb8 Sc4 Cu4 I24,1.651,4.8,2.092999999999999,145.0,5.8,1.9050000000000007,2.5090000000000012,38.83060206682222,3.7751680250045005,72.66387625359826
5620611,Rb8 Na4 Cr4 I24,0.73,4.7,2.0539999999999994,147.5,5.1,1.8890000000000007,2.5080000000000013,40.577642598739445,3.7581570513725318,70.83814533101038
5620631,Rb8 Na4 Sc4 I24,2.269,4.7,2.0149999999999992,150.0,4.8,1.872000000000001,2.434000000000001,43.263004432516496,3.872977799808596,70.88907511727807
5620701,K4 Rb8 Sc4 I24,2.667,4.8,1.975999999999999,155.0,4.8,1.858000000000001,2.434000000000001,48.5191374638639,3.97688674902803,70.37969340451912
5620709,K4 Rb8 Cr4 I24,1.059,4.8,2.0149999999999992,152.5,5.1,1.875000000000001,2.5080000000000013,45.473027660460914,3.8588047462355908,71.58946718259578
5620773,Rb8 Sc4 Ga4 I24,2.262,4.8,2.092999999999999,147.5,5.0,1.888000000000001,2.434000000000001,44.42705507079305,3.8997480869093097,70.46888978767076
5620781,Rb8 Cr4 Ga4 I24,0.853,4.8,2.131999999999999,145.0,5.3,1.9050000000000011,2.5080000000000013,40.313103693878176,3.762893925888715,71.85547208949765
5620813,Na4 Sc4 Tl8 I24,2.262,4.9,2.248999999999999,135.0,5.2,1.932000000000001,2.434000000000001,41.715924768014844,3.8305114441631893,71.69634856627331
5620849,Li4 Sc4 Tl8 I24,2.251,4.8,2.248999999999999,132.5,5.2,1.932000000000001,2.434000000000001,38.867400707281504,3.7735663726230775,70.2569374453876
5620857,Sc4 Tl8 Ga4 I24,2.059,5.0,2.326999999999999,132.5,5.4,1.948000000000001,2.434000000000001,43.03423365047747,3.8654333026446857,71.59618781872777
5620869,Cs8 Li4 Sc4 I24,2.257,4.8,2.0149999999999992,152.5,4.8,1.872000000000001,2.434000000000001,41.363100858203296,3.8384251265311304,71.53791067729757
5621067,Cs8 Na4 Al4 I24,1.226,4.8,2.0539999999999994,152.5,4.8,1.872000000000001,2.5080000000000013,42.526052765822854,3.815805835754702,72.98988198460962
5621155,Cs8 Sr4 Li4 I24,4.136,4.9,1.975999999999999,157.5,4.7,1.872000000000001,2.434000000000001,46.50854566274578,3.9538309088506636,72.41077388586766
5621243,Cs8 Sc4 Tl4 I24,2.652,5.2,2.092999999999999,155.0,5.0,1.888000000000001,2.434000000000001,48.56366872295375,3.978795549473145,71.41855571464039
5621271,Cs8 Li4 Al4 I24,1.156,4.7,2.0539999999999994,150.0,4.8,1.872000000000001,2.5080000000000013,39.96802841995836,3.764413856792367,72.40632582923395
5621275,Cs8 Sc4 Al4 I24,1.629,4.9,2.092999999999999,152.5,5.0,1.888000000000001,2.434000000000001,45.056676046910766,3.9203668835877523,70.81334300078774
5621351,Cs8 Sc4 Ga4 I24,2.251,5.0,2.092999999999999,152.5,5.0,1.888000000000001,2.434000000000001,45.24288590958104,3.920229768253294,73.0195000060769
5621355,Cs8 Al4 Ga4 I24,1.224,4.9,2.131999999999999,150.0,5.0,1.888000000000001,2.5080000000000013,42.892991176799725,3.829333602342581,70.36213891184337
57171,Na4 Ta4 O12,3.175,3.0,2.5999999999999996,90.0,4.8,2.0940000000000007,1.0219999999999998,11.377006167453569,2.4562436497787092,68.02632964297167
6026131,Rb3 Te1 F1,2.408,4.4,1.512,170.0,3.2,1.7100000000000002,1.614,33.663733013229184,3.6488658928413287,60.0
6064061,La4 Ta4 N12,0.57,3.6,2.3659999999999997,110.0,4.4,2.126000000000001,-0.7659999999999999,13.622976703219194,2.5638580296409406,68.03245949510257
6107773,K2 Rb1 V1 F6,2.341,2.9,2.717,105.0,5.0,2.175,2.508,15.782754407381583,2.646999505037443,64.2857142826651
6126443,K1 Rb2 Mn1 F6,0.543,3.0,2.717,107.5,5.2,2.175,2.3839999999999995,16.470777759433126,2.712137815455158,64.28571428571429
6126766,Cs4 Rb8 Al4 H24,2.464,2.5,1.5530000000000006,97.5,1.2,2.002000000000001,0.7199999999999996,18.029983606261,2.737923704177105,71.2774932706367
6126767,Rb8 Na4 Cr4 H24,2.115,2.3,1.5920000000000005,87.5,1.5,2.033000000000001,0.7199999999999996,14.16368941934372,2.5749129776416266,70.91020615074264
6126802,Cs1 K2 Cr1 F6,2.473,3.0,2.717,107.5,5.1,2.175,2.508,16.446260937702807,2.653228952274971,64.28571428571429
6127838,Cs2 K1 Cr1 F6,2.443,3.2,2.717,112.5,5.1,2.175,2.508,16.538166962316932,2.757998535713683,64.28571427433455
6129300,K2 Rb1 Co1 F6,1.512,2.9,2.717,102.5,5.4,2.175,2.508,15.646597921174566,2.629326794790651,64.2857142796159
6135471,Rb8 Li4 Sc4 F24,7.126,2.8,2.7169999999999996,102.5,4.8,2.1720000000000015,2.434000000000001,13.499375396057289,2.6511414824717745,71.46843047971848
6165202,K8 Li4 As4 F24,4.795,2.6,2.795,95.0,5.0,2.2090000000000014,2.5080000000000013,12.842685473496894,2.600156458399478,71.8953203709301
6165759,K4 Li2 Tl2 F12,3.908,2.8,2.7560000000000002,97.5,4.8,2.1719999999999997,2.5080000000000005,13.789932955482659,2.609627604763361,67.3033222231292
6166724,K8 Li4 Tl4 F24,4.085,2.8,2.756,97.5,4.8,2.1720000000000015,2.5080000000000013,13.845888056544457,2.6405034608689477,70.92820374192839
6166798,Rb8 Li4 Hg4 F24,4.074,3.0,2.756,100.0,5.7,2.2300000000000013,2.3840000000000012,14.448774646194291,2.676760843817449,72.27812617011553
6166953,K8 Li4 Rh4 F24,2.185,2.7,2.8329999999999997,95.0,5.4,2.1890000000000014,2.583000000000001,12.334159885396865,2.574419339808699,72.21455538337042
6167054,Rb4 Li2 Sb2 F12,4.378,2.9,2.795,102.5,5.0,2.209,2.5830000000000006,14.214060813984378,2.6632641436897004,67.81299024540226
6167574,Rb4 Na2 Hg2 F12,4.181,3.1,2.7560000000000002,102.5,5.7,2.23,2.3840000000000003,15.396936860823843,2.7675254188609464,66.67638150615925
6169916,K8 Li4 Hg4 F24,4.097,2.8,2.756,95.0,5.7,2.2300000000000013,2.3840000000000012,13.756258693314768,2.628178909635648,71.54811808030311
6170078,Rb4 Li2 Sc2 F12,7.133,2.8,2.717,102.5,4.8,2.1719999999999997,2.434,13.558071418801717,2.6510743235703247,67.47363568434427
6170097,Rb4 Li2 Mo2 F12,1.99,2.9,2.795,102.5,5.1,2.189,2.5080000000000005,13.569518041530168,2.6543805664794733,67.78173575786347
6170114,Rb4 Li2 In2 F12,5.726,2.9,2.7560000000000002,102.5,4.8,2.1719999999999997,2.434,13.975823269010263,2.674199245000473,66.7714051279841
6170228,Rb4 Li2 Tl2 F12,4.132,3.0,2.7560000000000002,102.5,4.8,2.1719999999999997,2.5080000000000005,14.067161001710494,2.6564168989903454,67.81068583452232
6173365,Rb4 Na2 Cd2 F12,6.019,3.0,2.7560000000000002,102.5,5.7,2.209,2.3640000000000003,15.034993682106503,2.7517798073108275,66.98528774990326
6181013,Rb4 Li2 Hg2 F12,4.148,3.0,2.7560000000000002,100.0,5.7,2.23,2.3840000000000003,14.47178603131621,2.6749734829667666,66.21741925375113
6190592,Cs6 In3 Ag3 F18,2.142,3.4,2.8729999999999998,107.5,5.8,2.205,2.509000000000001,17.376432228781578,2.818055533793695,68.6423270264114
6198763,K6 Tc3 Ag3 F18,0.539,3.0,2.912,95.0,6.2,2.222,2.5830000000000006,14.578047278830446,2.623466554960254,72.3536047519819
6200192,Rb4 Tl2 Ag2 F12,0.643,3.3,2.873,102.5,5.8,2.205,2.5830000000000006,17.321751997174623,2.823649185516397,67.54553120040697
6201291,Cs6 Na3 Pb3 F18,4.925,3.3,2.7560000000000002,110.0,4.9,2.189,2.508000000000001,17.06930429316021,2.865182858742342,69.3410857062063
6202614,Cs4 Na2 Bi2 F12,5.121,3.3,2.7560000000000002,110.0,5.0,2.189,2.5080000000000005,17.388146575070955,2.880070224258018,66.67941095996581
6203708,Cs4 Na2 Hg2 F12,4.2,3.3,2.7560000000000002,107.5,5.7,2.23,2.3840000000000003,17.161177961439627,2.8720408216080022,67.47926642157549
6204558,Rb4 Li2 Hg2 F12,4.148,3.0,2.7560000000000002,100.0,5.7,2.23,2.3840000000000003,14.466642183033965,2.675785870973912,67.12641038320757
6206620,Cs4 Li2 Hg2 F12,4.08,3.2,2.7560000000000002,105.0,5.7,2.23,2.3840000000000003,15.708183994288152,2.7608791857449817,67.03939002893273
6207124,Cs8 Na4 Sb4 F24,4.339,3.2,2.795,110.0,5.0,2.2090000000000014,2.583000000000001,16.902590564420045,2.859571914455258,71.71895102080886
6207224,Cs8 Li4 Hg4 F24,4.317,3.2,2.756,105.0,5.7,2.2300000000000013,2.3840000000000012,15.068147718355377,2.719861357518453,71.24289116437367
6207258,Rb4 Na2 Cd2 F12,5.895,3.0,2.7560000000000002,102.5,5.7,2.209,2.3640000000000003,15.673808187591737,2.7663214534657654,67.61301569605112
6207351,Cs8 Na4 Hg4 F24,4.275,3.3,2.756,107.5,5.7,2.2300000000000013,2.3840000000000012,16.53207976852256,2.844119077965319,70.97887689670254
6213128,Na4 Li2 Cu2 F12,1.205,2.4,2.834,82.5,5.6,2.2169999999999996,2.5830000000000006,10.223047281018562,2.3559651717262793,67.465013994974
6218096,Rb4 Tl8 Ga4 F24,4.728,3.3,2.951,95.0,5.2,2.2180000000000017,2.5080000000000013,17.115150134875986,2.7514969454293143,71.44242209594336
6218101,Tl4 In8 Ga4 F24,2.903,3.2,3.068,87.5,5.4,2.248000000000002,2.3600000000000008,17.143861002233443,2.751784715935993,71.73557141032677
6218135,Cs4 Sc4 Tl8 F24,4.564,3.4,2.912,100.0,5.2,2.2180000000000017,2.434000000000001,20.193429942100785,2.9068079994942537,72.12414874049114
6218137,Cs4 Tl8 Cr4 F24,1.675,3.4,2.951,97.5,5.5,2.2350000000000017,2.5080000000000013,17.94855530292901,2.7811594239297195,72.04454755832398
6218161,Cs4 Tl8 Rh4 F24,1.976,3.5,3.028,97.5,5.8,2.2350000000000017,2.583000000000001,19.510755982265348,2.8742367611889854,72.89822225248902
6218174,Tl4 Cr4 In8 F24,1.854,3.2,3.068,87.5,5.7,2.2650000000000015,2.360000000000001,17.038586893668757,2.752009658788532,70.92589131747903
6218226,Ba4 Sb4 O12,0.977,3.4,2.756,100.0,5.0,2.1340000000000012,1.172,15.298562681872705,2.7016526362323585,67.21787645154579
6218469,Cs4 Tl8 Ga4 F24,4.782,3.4,2.951,97.5,5.2,2.2180000000000017,2.5080000000000013,17.967805638964087,2.7798897961889004,71.74193036130681
6218484,Cs4 Rb8 Er4 F24,5.574,3.4,2.678,117.5,4.7,2.1580000000000017,2.467200000000001,21.861823287539337,3.0106036121372117,72.57610133338517
6218509,K8 Rb4 Al4 H24,3.002,2.2,1.5530000000000006,90.0,1.2,2.002000000000001,0.7199999999999996,15.902181806992399,2.6492264321345074,72.38300146476469
6218561,Cs4 Rb8 Cr4 H24,1.888,2.6,1.5530000000000006,97.5,1.5,2.019000000000001,0.7199999999999996,17.907944629420307,2.7211933824595356,71.17860272318126
6218602,K8 Rb4 Cr4 H24,2.073,2.3,1.5530000000000006,90.0,1.5,2.019000000000001,0.7199999999999996,15.80164114510365,2.6325968453214528,71.52234427108154
6218604,K8 Rb4 Fe4 H24,1.408,2.3,1.5530000000000006,90.0,1.7,2.019000000000001,0.6459999999999998,14.222460793612957,2.516779163626914,71.6137872993978
6218606,Cs4 Rb8 Rh4 F24,2.353,3.3,2.7939999999999996,112.5,5.4,2.1750000000000016,2.583000000000001,19.52925473814696,2.876536487118458,72.04224941672776
6218611,K8 Tl4 Ga4 F24,4.063,3.0,2.834,97.5,5.0,2.1880000000000015,2.5080000000000013,16.878944412711213,2.7419702253160416,71.40100572770254
6218669,Cs4 Rb8 Ho4 F24,5.448,3.4,2.678,117.5,4.7,2.1580000000000017,2.469800000000001,22.06983220509237,3.022313099293224,71.63611827350867
6218751,Ba6 Sb6 O18,0.856,3.4,2.756,100.0,5.0,2.134000000000001,1.1719999999999997,15.299166626000382,2.702957242857005,73.2191853542437
6218939,Cs1 Rb2 V1 F6,1.13,3.2,2.717,112.5,5.0,2.175,2.508,17.720658293680177,2.724118885933467,64.2857142826651
6219701,Cs1 K2 Dy1 F6,6.323,3.2,2.678,112.5,4.7,2.158,2.508,19.532132310936582,2.865975507900916,62.548651877579
6219702,Cs1 K2 Tb1 F6,6.314,3.2,2.66,112.5,4.7,2.158,2.5829999999999997,19.70757539777133,2.8751769504048132,62.551409506646266
6235374,Cs1 Rb1 I2 O6,2.708,3.3,2.832,102.5,5.2,2.1480000000000006,1.766,18.925072555847162,3.0211929559008204,62.777672010808885
6235441,Cs2 I1 Br1 O6,3.362,3.3,2.8709999999999996,102.5,5.2,2.1480000000000006,1.766,19.405083197594422,3.032013814163476,62.305326880902754
6247064,Cs6 Sc3 Ni3 Br18,1.051,4.4,2.3659999999999997,135.0,5.7,1.905,2.509000000000001,31.17576564087234,3.5077875841569037,71.90480950479738
6248373,K4 Li2 Tl2 F12,3.883,2.8,2.7560000000000002,97.5,4.8,2.1719999999999997,2.5080000000000005,13.789884073734118,2.599176714702955,66.67584294815232
6248692,K8 Li4 Ir4 F24,2.381,2.8,2.795,95.0,5.4,2.2090000000000014,2.583000000000001,12.503110247798919,2.57962458000879,71.40092392170708
6249789,Rb4 Na2 Sb2 F12,4.319,3.0,2.795,105.0,5.0,2.209,2.5830000000000006,16.423290471969164,2.810965631656063,67.6267279083127
6250122,K2 Rb4 Hg2 F12,4.14,3.2,2.717,107.5,5.7,2.216,2.3840000000000003,18.209273420222722,2.874124915380689,68.10475240046645
6261298,Cs8 Li4 Hg4 F24,4.273,3.2,2.756,105.0,5.7,2.2300000000000013,2.3840000000000012,14.966380372068468,2.71242494710352,71.3091259005482
6262704,Cs8 Na4 Y4 F24,7.924,3.2,2.7169999999999996,112.5,4.8,2.1720000000000015,2.434000000000001,16.71072044626258,2.843031067439884,70.95431024276145
6263043,K4 Na2 Au2 F12,0.554,2.9,2.8329999999999997,97.5,5.6,2.209,2.6570000000000005,15.080524257681537,2.6502608110875117,65.43041862228908
6263348,K4 Na2 In2 F12,5.839,2.8,2.7560000000000002,100.0,4.8,2.1719999999999997,2.434,14.650514899841912,2.652704266183054,68.55159512308535
6269108,K2 Rb4 Pb2 F12,5.094,3.2,2.717,110.0,4.9,2.175,2.5080000000000005,18.965499367546972,2.861731679551382,67.08239718486446
6274373,Rb4 Na2 Cd2 F12,5.898,3.0,2.7560000000000002,102.5,5.7,2.209,2.3640000000000003,15.671501581920316,2.7595822611217904,66.57406206537341
6277060,K4 Na2 Bi2 Cl12,3.948,3.5,2.2879999999999994,130.0,5.0,2.033000000000001,2.5080000000000005,29.797244323208684,3.4335045909897937,65.15642327644449
6277628,K2 Rb4 Cd2 F12,5.751,3.1,2.717,107.5,5.7,2.195,2.3640000000000003,17.76281793373946,2.8370368911666093,68.16184825489823
6278461,Na4 Li2 Ti2 F12,5.597,2.4,2.795,85.0,4.9,2.2169999999999996,2.434,10.898007045757158,2.4567501985902567,64.90762092979128
6278981,Na4 Li2 Ru2 F12,0.61,2.5,2.873,85.0,5.3,2.2169999999999996,2.5830000000000006,11.072204836837702,2.460686995942082,65.52657924474313
6279380,K8 Li4 V4 F24,1.981,2.6,2.756,95.0,5.0,2.1890000000000014,2.5080000000000013,12.01827332256004,2.5467356761808,71.43494669547329
6279808,Rb6 Li3 In3 F18,6.139,2.9,2.7560000000000002,102.5,4.8,2.1719999999999997,2.4340000000000006,13.5258612394877,2.6423780498333613,69.588135620577
6280385,Rb6 Na3 Sb3 F18,4.361,3.0,2.795,105.0,5.0,2.209,2.5830000000000006,15.598784072560827,2.7824070215540746,69.76015073971693
6280616,Rb6 Na3 Y3 F18,7.431,3.0,2.7169999999999996,107.5,4.8,2.1719999999999997,2.4340000000000006,15.464615328015585,2.7790620633046488,69.60395880846315
6280882,Cs8 Li4 Hg4 F24,4.137,3.2,2.756,105.0,5.7,2.2300000000000013,2.3840000000000012,15.656289650542366,2.7598770413336426,71.08761451343865
6280919,Cs8 Na4 Hg4 F24,4.128,3.3,2.756,107.5,5.7,2.2300000000000013,2.3840000000000012,17.027048835060622,2.8687451177948624,71.96870196677654
6281364,Cs8 Tl4 Ag4 F24,0.585,3.5,2.873,107.5,5.8,2.2050000000000014,2.583000000000001,18.543043115784165,2.9249702165320057,70.90275664803417
6281618,K8 Li4 In4 F24,5.873,2.7,2.756,97.5,4.8,2.1720000000000015,2.434000000000001,13.216634559143367,2.6188998786231963,71.66660891836496
6281866,K8 Li4 Mo4 F24,2.158,2.7,2.795,97.5,5.1,2.1890000000000014,2.5080000000000013,12.918518471469017,2.6030394278875044,70.86319928562556
6281878,K8 Li4 Sb4 F24,4.347,2.7,2.795,97.5,5.0,2.2090000000000014,2.583000000000001,14.124049140127216,2.6581599939593037,70.7899515926882
6282052,K8 Li4 Sc4 F24,7.083,2.6,2.7169999999999996,97.5,4.8,2.1720000000000015,2.434000000000001,12.668260165261781,2.5987567254192223,71.84880387579982
6282085,K8 Li4 Ir4 F24,2.415,2.8,2.795,95.0,5.4,2.2090000000000014,2.583000000000001,12.526568756580547,2.581401633954969,71.021575455347
6282098,K8 Na4 Hg4 F24,4.065,2.9,2.756,97.5,5.7,2.2300000000000013,2.3840000000000012,15.507303635872251,2.775474641945555,70.81375923887796
6282290,Rb8 Cu4 Bi4 Cl24,1.11,3.8,2.365999999999999,130.0,6.0,2.0660000000000007,2.583000000000001,28.544874210175742,3.3634861323084664,72.96654388366198
6282334,Rb8 Li4 In4 F24,5.947,2.9,2.756,102.5,4.8,2.1720000000000015,2.434000000000001,13.99148684561942,2.678444456884157,72.24778451490295
6282564,Rb8 Li4 Mo4 F24,1.99,2.9,2.795,102.5,5.1,2.1890000000000014,2.5080000000000013,13.674008504813916,2.6627747610956667,70.27980396727752
6282623,Rb8 Li4 Sb4 F24,4.185,2.9,2.795,102.5,5.0,2.2090000000000014,2.583000000000001,14.832895806172214,2.7088315410621937,72.17948975595726
6282735,Rb8 Li4 Tl4 F24,3.94,3.0,2.756,102.5,4.8,2.1720000000000015,2.5080000000000013,14.531995141921513,2.6906693487444366,71.14827180499222
6282817,Rb8 Tl4 Ag4 F24,0.514,3.3,2.873,102.5,5.8,2.2050000000000014,2.583000000000001,17.918393727750193,2.897192851696501,71.43990522281413
6282869,Rb8 Na4 Pb4 F24,5.004,3.1,2.756,105.0,4.9,2.1890000000000014,2.5080000000000013,16.720559948580533,2.8437811137426143,72.39499753776234
6282990,Rb8 Li4 Zn4 F24,7.273,2.8,2.756,100.0,5.7,2.2090000000000014,2.374000000000001,12.916452002636163,2.6071232648560865,71.56244645096906
6283356,Cs8 Li4 Sb4 Cl24,3.053,3.7,2.3269999999999995,137.5,5.0,2.053000000000001,2.583000000000001,28.965836625119522,3.4146803302059405,72.31817980311789
6283455,K8 Li4 Fe4 F24,1.618,2.6,2.756,95.0,5.3,2.1890000000000014,2.434000000000001,12.108018035354796,2.5540637516251814,73.85855787954131
6283490,Li2 Tl4 Mo2 F12,2.027,3.1,3.029,87.5,5.5,2.2489999999999997,2.5080000000000005,13.66685137069614,2.660331538513849,67.78215815327731
6283544,K4 Na2 Tc2 F12,1.067,2.8,2.795,97.5,5.2,2.189,2.5080000000000005,13.912612879895528,2.6643364652188337,67.73040415584981
6283603,Rb8 Li4 As4 F24,4.633,2.8,2.795,100.0,5.0,2.2090000000000014,2.5080000000000013,13.607259577733577,2.6596234016235423,70.77664441701904
6283644,K8 Li4 V4 F24,1.979,2.6,2.756,95.0,5.0,2.1890000000000014,2.5080000000000013,12.076921625179361,2.550068787812445,71.66544803410046
6283831,Rb8 Li4 Rh4 F24,1.864,2.9,2.8329999999999997,100.0,5.4,2.1890000000000014,2.583000000000001,13.244220060878963,2.634184587986623,72.30686306874028
6287935,K2 Rb4 Hg2 F12,4.158,3.2,2.717,107.5,5.7,2.216,2.3840000000000003,18.244256720129428,2.8200496956724224,66.09744216796182
6296393,K4 Li2 As2 F12,4.87,2.6,2.795,95.0,5.0,2.209,2.5080000000000005,12.940995880565463,2.5937016657183083,68.14148122857465
6296458,Cs4 Li2 Hg2 F12,4.117,3.2,2.7560000000000002,105.0,5.7,2.23,2.3840000000000003,15.678786947062168,2.7608755133882013,65.192398266177
6296624,Rb4 Na2 Sb2 F12,4.338,3.0,2.795,105.0,5.0,2.209,2.5830000000000006,16.42144811181702,2.831111815423699,62.78410022594788
6296672,K8 Li4 Mo4 F24,1.963,2.7,2.795,97.5,5.1,2.1890000000000014,2.5080000000000013,12.905278297647891,2.6017117115738335,71.90889126759828
6296704,K4 Li2 In2 F12,6.055,2.7,2.7560000000000002,97.5,4.8,2.1719999999999997,2.434,13.191595313745015,2.591976024733367,65.64711848727201
6296706,K4 Li2 Sb2 F12,4.433,2.7,2.795,97.5,5.0,2.209,2.5830000000000006,14.060327746685592,2.615517539476369,66.98234759800658
6296731,Cs4 Na2 Hg2 F12,4.14,3.3,2.7560000000000002,107.5,5.7,2.23,2.3840000000000003,17.169501244812515,2.870544467642003,67.50783122644563
6296802,Cs4 Na2 Cd2 F12,6.323,3.2,2.7560000000000002,107.5,5.7,2.209,2.3640000000000003,15.885040464526336,2.7947660830098338,66.02653995263954
6296974,Cs4 Na2 Hg2 F12,4.264,3.3,2.7560000000000002,107.5,5.7,2.23,2.3840000000000003,17.050969584161358,2.8668786913978,68.33857412180964
6296978,Rb4 Li2 As2 F12,4.75,2.8,2.795,100.0,5.0,2.209,2.5080000000000005,13.773286566305512,2.670242861369109,66.83276223595371
6297011,Cs4 Na2 Bi2 F12,5.231,3.3,2.7560000000000002,110.0,5.0,2.189,2.5080000000000005,18.002756007802933,2.9118765418633767,67.62582709318083
6297176,Rb4 Li2 Sb2 F12,4.26,2.9,2.795,102.5,5.0,2.209,2.5830000000000006,14.844172760682607,2.7013770879645356,65.93880847601503
6297197,Rb4 Li2 In2 F12,5.931,2.9,2.7560000000000002,102.5,4.8,2.1719999999999997,2.434,13.974197568048083,2.6746023005151356,67.29681438612974
6297251,Rb4 Na2 Sb2 F12,4.326,3.0,2.795,105.0,5.0,2.209,2.5830000000000006,16.421397833348127,2.7911512009260093,66.72128598658944
6297267,Rb4 Li2 Tl2 F12,3.93,3.0,2.7560000000000002,102.5,4.8,2.1719999999999997,2.5080000000000005,14.536601427140956,2.683739972235457,66.83194873837444
6297283,K4 Li2 Zn2 F12,7.352,2.6,2.7560000000000002,95.0,5.7,2.209,2.3740000000000006,12.001484574923202,2.5489318432084396,68.96661872564414
